Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled
1002,Spinach,B2336,23-06-2025,0.67,5,33.5,74,Leafy,5,0
1004,Tomatoes,B8957,20-06-2025,0.14,8,35.9,85,Fruit,6,1
1004,Carrots,B4531,11-06-2025,0.24,17,31.6,72,Root,14,1
1001,Bananas,B8043,26-06-2025,0.74,2,27.8,54,Fruit,5,0
1003,Lettuce,B9633,22-06-2025,0.3,6,34.7,73,Leafy,4,1
1003,Spinach,B4612,21-06-2025,0.26,7,33.1,30,Leafy,5,0
1005,Spinach,B1125,24-06-2025,0.87,4,23,59,Leafy,5,0
1003,Broccoli,B3248,23-06-2025,0.53,5,24.8,82,Leafy,6,0
1003,Bananas,B2965,27-06-2025,0.63,1,31.4,64,Fruit,5,0
1004,Tomatoes,B3878,25-06-2025,0.77,3,30.3,45,Fruit,6,0
1004,Beets,B4770,19-06-2025,0.85,9,28,41,Root,10,0
1005,Bananas,B2180,21-06-2025,0.26,7,36,77,Fruit,5,1
1006,Spinach,B8147,27-06-2025,0.65,1,28.6,60,Leafy,5,0
1004,Mangoes,B6129,18-06-2025,0.51,10,31.5,71,Fruit,7,1
1004,Tomatoes,B7843,23-06-2025,0.85,5,31,61,Fruit,6,0
1001,Tomatoes,B1341,22-06-2025,0.67,6,29.7,64,Fruit,6,0
1002,Lettuce,B6928,27-06-2025,0.81,1,30.2,75,Leafy,4,0
1004,Mangoes,B4986,21-06-2025,0.69,7,30.3,35,Fruit,7,0
1005,Tomatoes,B9584,26-06-2025,0.84,2,31.4,79,Fruit,6,0
1004,Carrots,B6562,20-06-2025,0.3,8,38.4,62,Root,14,0
1003,Apples,B2251,19-06-2025,0.87,9,25.8,74,Fruit,10,0
1006,Mangoes,B9693,19-06-2025,0.19,9,27.5,93,Fruit,7,0
1002,Bananas,B6752,25-06-2025,0.67,3,30.9,78,Fruit,5,0
1002,Mangoes,B3399,23-06-2025,0.77,5,30.6,70,Fruit,7,0
1002,Apples,B3504,15-06-2025,0.54,13,29.8,68,Fruit,10,0
1006,Mangoes,B3902,20-06-2025,0.41,8,34.4,82,Fruit,7,1
1004,Lettuce,B6295,21-06-2025,0.36,7,25.4,89,Leafy,4,0
1006,Bananas,B3473,20-06-2025,0.19,8,31.2,53,Fruit,5,0
1001,Lettuce,B8245,22-06-2025,0.29,6,31.3,69,Leafy,4,1
1003,Carrots,B1920,16-06-2025,0.76,12,36.5,71,Root,14,0
1005,Mangoes,B6085,20-06-2025,0.28,8,33.9,82,Fruit,7,1
1004,Spinach,B1932,22-06-2025,0.18,6,32.4,75,Leafy,5,1
1003,Mangoes,B2479,18-06-2025,0.27,10,35.5,62,Fruit,7,1
1005,Beets,B7299,20-06-2025,0.72,8,29.3,65,Root,10,0
1005,Beets,B1672,20-06-2025,0.54,8,24.2,88,Root,10,0
1005,Broccoli,B6267,20-06-2025,0.22,8,26,32,Leafy,6,0
1005,Apples,B2013,20-06-2025,0.6,8,24.7,89,Fruit,10,0
1001,Bananas,B2381,25-06-2025,0.85,3,27.2,98,Fruit,5,0
1001,Broccoli,B8172,20-06-2025,0.4,8,28.7,30,Leafy,6,0
1005,Beets,B3600,22-06-2025,0.99,6,24.4,40,Root,10,0
1003,Carrots,B7347,14-06-2025,0.85,14,39.8,85,Root,14,0
1003,Spinach,B6482,26-06-2025,0.78,2,32.4,77,Leafy,5,0
1003,Mangoes,B7333,23-06-2025,0.81,5,31.1,66,Fruit,7,0
1003,Apples,B6461,26-06-2025,0.69,2,27,60,Fruit,10,0
1005,Apples,B6731,23-06-2025,0.45,5,29.6,50,Fruit,10,0
1006,Tomatoes,B3112,26-06-2025,0.53,2,30.7,85,Fruit,6,0
1003,Beets,B7171,17-06-2025,0.39,11,23.7,50,Root,10,0
1003,Apples,B9624,26-06-2025,0.84,2,26.1,61,Fruit,10,0
1006,Tomatoes,B9331,22-06-2025,0.78,6,26.1,66,Fruit,6,0
1001,Bananas,B6060,25-06-2025,0.5,3,27.6,69,Fruit,5,0
1002,Bananas,B8967,24-06-2025,0.46,4,31.8,64,Fruit,5,0
1002,Apples,B3538,26-06-2025,0.78,2,30.9,85,Fruit,10,0
1003,Mangoes,B9317,19-06-2025,0.31,9,28.3,66,Fruit,7,0
1006,Beets,B1618,17-06-2025,0.35,11,30.2,65,Root,10,1
1003,Apples,B7172,25-06-2025,0.59,3,27.3,43,Fruit,10,0
1002,Apples,B3712,16-06-2025,0.47,12,25,54,Fruit,10,0
1004,Spinach,B7731,22-06-2025,0.23,6,33.6,60,Leafy,5,0
1006,Broccoli,B8277,23-06-2025,0.89,5,27.3,69,Leafy,6,0
1006,Lettuce,B4833,23-06-2025,0.22,5,38.6,47,Leafy,4,0
1002,Carrots,B8684,21-06-2025,0.75,7,32.5,71,Root,14,0
1003,Lettuce,B8564,21-06-2025,0.28,7,29.5,65,Leafy,4,0
1003,Tomatoes,B9239,19-06-2025,0.29,9,33.9,98,Fruit,6,1
1004,Apples,B4271,15-06-2025,0.24,13,24.5,63,Fruit,10,0
1005,Apples,B5096,27-06-2025,0.99,1,26.8,89,Fruit,10,0
1006,Lettuce,B7081,23-06-2025,0.47,5,27.8,73,Leafy,4,0
1001,Beets,B3042,23-06-2025,0.94,5,28.5,61,Root,10,0
1001,Apples,B5469,20-06-2025,0.61,8,25.9,55,Fruit,10,0
1005,Apples,B8167,26-06-2025,0.52,2,30.1,53,Fruit,10,0
1002,Lettuce,B6727,27-06-2025,0.74,1,23.8,69,Leafy,4,0
1004,Spinach,B7495,22-06-2025,0.38,6,22,70,Leafy,5,0
1002,Tomatoes,B2337,22-06-2025,0.88,6,25.2,90,Fruit,6,0
1002,Spinach,B6221,26-06-2025,0.76,2,27.2,64,Leafy,5,0
1006,Bananas,B3392,25-06-2025,0.78,3,30.3,73,Fruit,5,0
1001,Carrots,B8740,23-06-2025,0.56,5,30.7,43,Root,14,0
1006,Lettuce,B8349,23-06-2025,0.29,5,26.4,53,Leafy,4,0
1001,Mangoes,B1311,23-06-2025,0.89,5,34.4,74,Fruit,7,0
1002,Apples,B9991,16-06-2025,0.19,12,28.7,83,Fruit,10,0
1005,Beets,B7934,26-06-2025,0.72,2,39.3,70,Root,10,0
1003,Broccoli,B5934,26-06-2025,0.73,2,28.8,67,Leafy,6,0
1001,Broccoli,B7878,20-06-2025,0.28,8,32.8,79,Leafy,6,1
1001,Mangoes,B9189,18-06-2025,0.22,10,24.7,37,Fruit,7,0
1005,Spinach,B9443,24-06-2025,0.78,4,25.6,32,Leafy,5,0
1006,Apples,B5772,21-06-2025,0.76,7,40,64,Fruit,10,0
1001,Bananas,B4941,21-06-2025,0.38,7,30.3,63,Fruit,5,1
1002,Mangoes,B9576,22-06-2025,0.84,6,28.8,69,Fruit,7,0
1001,Beets,B9914,19-06-2025,0.75,9,27.3,79,Root,10,0
1005,Beets,B1333,21-06-2025,0.67,7,27,73,Root,10,0
1004,Spinach,B7338,22-06-2025,0.21,6,30.1,64,Leafy,5,1
1003,Spinach,B6850,26-06-2025,0.86,2,31.9,64,Leafy,5,0
1003,Broccoli,B2698,22-06-2025,0.82,6,35.6,73,Leafy,6,0
1002,Spinach,B6772,22-06-2025,0.3,6,24.8,49,Leafy,5,0
1006,Apples,B8612,16-06-2025,0.27,12,27.6,62,Fruit,10,0
1004,Apples,B3209,26-06-2025,0.71,2,32.1,63,Fruit,10,0
1006,Lettuce,B1605,25-06-2025,0.77,3,30.3,35,Leafy,4,0
1002,Spinach,B4268,27-06-2025,0.56,1,29.4,46,Leafy,5,0
1003,Carrots,B9444,15-06-2025,0.79,13,36.1,83,Root,14,0
1005,Lettuce,B5150,27-06-2025,0.67,1,36,67,Leafy,4,0
1006,Broccoli,B5687,22-06-2025,0.65,6,27.5,60,Leafy,6,0
1001,Bananas,B5476,26-06-2025,0.64,2,30.7,67,Fruit,5,0
1003,Tomatoes,B7553,20-06-2025,0.3,8,31.7,82,Fruit,6,1
1004,Bananas,B4060,20-06-2025,0.39,8,24.1,30,Fruit,5,0
1006,Lettuce,B7018,21-06-2025,0.39,7,24.5,61,Leafy,4,0
1005,Carrots,B2353,14-06-2025,0.52,14,22.8,73,Root,14,0
1001,Tomatoes,B3956,19-06-2025,0.38,9,27.7,30,Fruit,6,0
1003,Bananas,B2680,26-06-2025,0.62,2,31.6,42,Fruit,5,0
1003,Carrots,B6021,13-06-2025,0.32,15,29.9,73,Root,14,0
1005,Tomatoes,B3730,20-06-2025,0.31,8,26.1,82,Fruit,6,0
1003,Lettuce,B1693,22-06-2025,0.28,6,29.9,51,Leafy,4,0
1003,Tomatoes,B5498,27-06-2025,0.63,1,26.5,62,Fruit,6,0
1001,Tomatoes,B6952,19-06-2025,0.47,9,24.5,40,Fruit,6,0
1006,Apples,B1510,25-06-2025,0.92,3,29.2,54,Fruit,10,0
1005,Lettuce,B1570,26-06-2025,0.86,2,27.6,92,Leafy,4,0
1001,Broccoli,B7001,22-06-2025,0.8,6,28,97,Leafy,6,0
1004,Spinach,B3513,20-06-2025,0.24,8,33,69,Leafy,5,1
1003,Bananas,B8273,26-06-2025,0.9,2,36.2,65,Fruit,5,0
1005,Apples,B9674,22-06-2025,0.59,6,31.8,54,Fruit,10,0
1004,Bananas,B5566,24-06-2025,0.99,4,30.5,59,Fruit,5,0
1001,Spinach,B4048,20-06-2025,0.32,8,24.6,50,Leafy,5,0
1005,Tomatoes,B2929,23-06-2025,0.88,5,27.4,49,Fruit,6,0
1003,Lettuce,B4515,23-06-2025,0.35,5,34.7,75,Leafy,4,1
1003,Lettuce,B4279,27-06-2025,0.85,1,27,43,Leafy,4,0
1002,Mangoes,B8406,25-06-2025,0.93,3,28.7,61,Fruit,7,0
1006,Lettuce,B2438,21-06-2025,0.43,7,32.2,71,Leafy,4,1
1006,Bananas,B6692,26-06-2025,0.99,2,27.4,78,Fruit,5,0
1005,Beets,B5757,23-06-2025,0.71,5,31.1,87,Root,10,0
1002,Apples,B6922,19-06-2025,0.78,9,32.2,81,Fruit,10,0
1002,Mangoes,B4292,25-06-2025,0.65,3,26.6,49,Fruit,7,0
1002,Lettuce,B1430,25-06-2025,0.41,3,38.2,48,Leafy,4,0
1005,Bananas,B8657,25-06-2025,0.67,3,28.9,69,Fruit,5,0
1005,Mangoes,B2077,23-06-2025,0.82,5,33.4,56,Fruit,7,0
1004,Lettuce,B9612,24-06-2025,0.67,4,31.1,61,Leafy,4,0
1004,Mangoes,B3053,22-06-2025,0.94,6,32,76,Fruit,7,0
1006,Mangoes,B8372,20-06-2025,0.37,8,34.7,67,Fruit,7,1
1006,Beets,B6644,25-06-2025,0.51,3,31.6,55,Root,10,0
1005,Apples,B3114,21-06-2025,0.62,7,32.3,83,Fruit,10,0
1005,Spinach,B3034,25-06-2025,0.7,3,31.2,90,Leafy,5,0
1003,Apples,B3653,22-06-2025,0.74,6,40.4,73,Fruit,10,0
1006,Broccoli,B6669,19-06-2025,0.12,9,33,70,Leafy,6,1
1003,Mangoes,B5105,24-06-2025,0.89,4,32.7,62,Fruit,7,0
1006,Beets,B5496,25-06-2025,0.52,3,29.2,52,Root,10,0
1006,Carrots,B9740,25-06-2025,0.61,3,32.4,90,Root,14,0
1005,Apples,B3526,25-06-2025,0.76,3,25.2,71,Fruit,10,0
1006,Bananas,B1674,27-06-2025,0.88,1,27.6,62,Fruit,5,0
1001,Spinach,B5336,24-06-2025,0.7,4,26.9,74,Leafy,5,0
1005,Tomatoes,B1496,20-06-2025,0.29,8,31.7,51,Fruit,6,0
1006,Beets,B5745,17-06-2025,0.26,11,32.9,59,Root,10,0
1003,Lettuce,B5012,21-06-2025,0.47,7,28.4,68,Leafy,4,0
1006,Tomatoes,B5873,20-06-2025,0.39,8,24.3,38,Fruit,6,0
1001,Spinach,B3589,20-06-2025,0.15,8,35.1,56,Leafy,5,0
1004,Lettuce,B8609,26-06-2025,0.99,2,27.7,67,Leafy,4,0
1003,Apples,B6121,16-06-2025,0.45,12,38,95,Fruit,10,1
1003,Bananas,B7532,25-06-2025,0.88,3,34.1,73,Fruit,5,0
1003,Beets,B2739,22-06-2025,0.82,6,27.8,52,Root,10,0
1002,Lettuce,B3007,25-06-2025,0.7,3,29.3,58,Leafy,4,0
1004,Broccoli,B3308,26-06-2025,0.8,2,33.8,66,Leafy,6,0
1001,Carrots,B7293,14-06-2025,0.92,14,25.4,62,Root,14,0
1002,Apples,B6364,18-06-2025,0.59,10,22.5,63,Fruit,10,0
1006,Bananas,B4110,25-06-2025,0.68,3,36.1,74,Fruit,5,0
1004,Beets,B8648,20-06-2025,0.55,8,37.4,83,Root,10,0
1003,Lettuce,B1379,27-06-2025,0.79,1,29.1,50,Leafy,4,0
1004,Beets,B8491,24-06-2025,0.64,4,34.4,93,Root,10,0
1002,Bananas,B1797,27-06-2025,0.93,1,28,48,Fruit,5,0
1003,Lettuce,B8710,25-06-2025,0.72,3,22.9,69,Leafy,4,0
1005,Spinach,B2761,21-06-2025,0.29,7,28.1,41,Leafy,5,0
1002,Carrots,B6992,15-06-2025,0.78,13,27.9,47,Root,14,0
1003,Spinach,B7563,27-06-2025,0.3,1,29.9,91,Leafy,5,0
1005,Beets,B4189,22-06-2025,0.95,6,28.2,55,Root,10,0
1005,Carrots,B2204,15-06-2025,0.77,13,26,69,Root,14,0
1005,Lettuce,B5582,21-06-2025,0.38,7,34.9,63,Leafy,4,1
1005,Mangoes,B3108,26-06-2025,0.67,2,26.5,52,Fruit,7,0
1004,Bananas,B6555,22-06-2025,0.28,6,31.5,78,Fruit,5,1
1002,Broccoli,B9341,21-06-2025,0.22,7,36,60,Leafy,6,0
1005,Spinach,B1742,27-06-2025,0.7,1,27,30,Leafy,5,0
1002,Bananas,B8761,20-06-2025,0.39,8,32.9,60,Fruit,5,0
1002,Beets,B3290,22-06-2025,0.71,6,32.1,41,Root,10,0
1005,Bananas,B3662,21-06-2025,0.25,7,33.2,46,Fruit,5,0
1005,Carrots,B6511,11-06-2025,0.33,17,24.6,71,Root,14,0
1005,Beets,B9025,16-06-2025,0.3,12,23.5,82,Root,10,0
1005,Carrots,B8780,27-06-2025,0.59,1,26.8,68,Root,14,0
1003,Bananas,B2795,21-06-2025,0.41,7,25.9,65,Fruit,5,0
1005,Carrots,B1436,12-06-2025,0.34,16,32.8,67,Root,14,1
1003,Broccoli,B1841,20-06-2025,0.26,8,26.7,66,Leafy,6,0
1002,Beets,B7229,25-06-2025,0.54,3,18.3,71,Root,10,0
1006,Broccoli,B1517,26-06-2025,0.84,2,20.5,49,Leafy,6,0
1002,Spinach,B8225,22-06-2025,0.36,6,38.2,65,Leafy,5,1
1004,Apples,B7765,16-06-2025,0.23,12,29.3,85,Fruit,10,0
1002,Tomatoes,B9221,20-06-2025,0.24,8,26.8,57,Fruit,6,0
1006,Spinach,B3262,24-06-2025,0.56,4,30.5,89,Leafy,5,0
1005,Bananas,B8837,21-06-2025,0.33,7,29,60,Fruit,5,0
1003,Apples,B8531,19-06-2025,0.47,9,33.5,63,Fruit,10,0
1003,Beets,B6804,17-06-2025,0.28,11,42.8,69,Root,10,1
1006,Carrots,B8932,21-06-2025,0.59,7,28.3,82,Root,14,0
1002,Carrots,B5890,20-06-2025,0.72,8,24.2,78,Root,14,0
1003,Carrots,B4396,12-06-2025,0.23,16,37.5,81,Root,14,1
1003,Lettuce,B6714,23-06-2025,0.26,5,35.1,66,Leafy,4,1
1006,Carrots,B5715,24-06-2025,0.83,4,31.9,52,Root,14,0
1005,Beets,B7220,21-06-2025,0.6,7,34.1,59,Root,10,0
1003,Apples,B5758,27-06-2025,0.64,1,26.2,71,Fruit,10,0
1003,Mangoes,B6674,20-06-2025,0.51,8,25.7,65,Fruit,7,0
1006,Carrots,B8849,21-06-2025,0.91,7,29.7,71,Root,14,0
1002,Beets,B5442,19-06-2025,0.54,9,31.7,62,Root,10,0
1006,Carrots,B3249,24-06-2025,0.85,4,34.7,100,Root,14,0
1005,Broccoli,B4972,27-06-2025,0.79,1,31.3,67,Leafy,6,0
1006,Beets,B4697,17-06-2025,0.26,11,31.4,60,Root,10,0
1002,Spinach,B2641,21-06-2025,0.32,7,35.3,49,Leafy,5,0
1003,Lettuce,B2647,22-06-2025,0.41,6,35.3,63,Leafy,4,1
1002,Spinach,B3587,21-06-2025,0.1,7,27.6,84,Leafy,5,0
1006,Lettuce,B8822,22-06-2025,0.3,6,26,57,Leafy,4,0
1002,Carrots,B6262,18-06-2025,0.83,10,32.2,61,Root,14,0
1006,Spinach,B2465,24-06-2025,0.64,4,28.4,51,Leafy,5,0
1005,Spinach,B3868,21-06-2025,0.46,7,28.7,83,Leafy,5,0
1002,Spinach,B7504,20-06-2025,0.45,8,34,58,Leafy,5,0
1002,Carrots,B1613,27-06-2025,0.76,1,29.9,51,Root,14,0
1003,Mangoes,B6489,23-06-2025,0.75,5,25.3,82,Fruit,7,0
1004,Beets,B9590,20-06-2025,0.63,8,30.8,69,Root,10,0
1002,Beets,B8668,23-06-2025,0.66,5,32.3,57,Root,10,0
1002,Mangoes,B6417,25-06-2025,0.83,3,24.6,66,Fruit,7,0
1006,Lettuce,B5215,22-06-2025,0.49,6,26,54,Leafy,4,0
1002,Spinach,B6523,23-06-2025,0.78,5,30.7,70,Leafy,5,0
1005,Broccoli,B3875,21-06-2025,0.35,7,32.5,81,Leafy,6,1
1004,Beets,B6372,26-06-2025,0.76,2,29,75,Root,10,0
1004,Mangoes,B4027,25-06-2025,0.98,3,29.5,50,Fruit,7,0
1004,Bananas,B5064,27-06-2025,0.87,1,29.5,32,Fruit,5,0
1003,Tomatoes,B4858,20-06-2025,0.38,8,27.9,63,Fruit,6,0
1003,Bananas,B5947,27-06-2025,0.75,1,30.8,75,Fruit,5,0
1003,Bananas,B4871,27-06-2025,0.63,1,32.1,61,Fruit,5,0
1006,Mangoes,B8625,23-06-2025,0.81,5,32.5,50,Fruit,7,0
1002,Tomatoes,B9233,23-06-2025,0.86,5,27.9,77,Fruit,6,0
1006,Mangoes,B5833,22-06-2025,0.76,6,37.4,61,Fruit,7,0
1005,Broccoli,B4590,25-06-2025,0.65,3,29.9,60,Leafy,6,0
1004,Apples,B8454,16-06-2025,0.38,12,23.5,49,Fruit,10,0
1005,Bananas,B7813,20-06-2025,0.19,8,33.8,90,Fruit,5,1
1005,Broccoli,B5054,26-06-2025,0.68,2,29.3,66,Leafy,6,0
1005,Lettuce,B9653,22-06-2025,0.42,6,26.3,68,Leafy,4,0
1003,Mangoes,B2838,27-06-2025,0.85,1,32,67,Fruit,7,0
1005,Beets,B4312,18-06-2025,0.85,10,19.2,75,Root,10,0
1005,Apples,B3695,22-06-2025,0.6,6,22.7,72,Fruit,10,0
1005,Lettuce,B2904,22-06-2025,0.44,6,29.5,79,Leafy,4,0
1002,Lettuce,B2489,23-06-2025,0.46,5,35.3,89,Leafy,4,1
1004,Spinach,B8429,25-06-2025,0.81,3,30.3,40,Leafy,5,0
1005,Tomatoes,B8484,27-06-2025,0.66,1,26.6,97,Fruit,6,0
1005,Lettuce,B6049,22-06-2025,0.28,6,30.5,73,Leafy,4,1
1001,Tomatoes,B5169,27-06-2025,0.71,1,36.8,55,Fruit,6,0
1006,Broccoli,B2196,27-06-2025,0.73,1,27,45,Leafy,6,0
1004,Bananas,B2044,27-06-2025,0.61,1,29.9,58,Fruit,5,0
1001,Lettuce,B1519,25-06-2025,0.6,3,24.4,63,Leafy,4,0
1004,Apples,B3218,15-06-2025,0.15,13,33,66,Fruit,10,1
1006,Tomatoes,B7135,21-06-2025,0.15,7,28.8,53,Fruit,6,0
1004,Tomatoes,B7154,26-06-2025,0.75,2,35.4,36,Fruit,6,0
1006,Beets,B3178,17-06-2025,0.31,11,29.4,75,Root,10,0
1003,Mangoes,B3924,19-06-2025,0.32,9,27,60,Fruit,7,0
1004,Beets,B3086,16-06-2025,0.22,12,34.3,65,Root,10,1
1002,Spinach,B1372,23-06-2025,0.99,5,29.8,54,Leafy,5,0
1004,Beets,B7948,19-06-2025,0.47,9,22.8,41,Root,10,0
1004,Broccoli,B5055,20-06-2025,0.33,8,32,41,Leafy,6,0
1003,Apples,B5516,24-06-2025,0.83,4,28.1,67,Fruit,10,0
1006,Mangoes,B1527,21-06-2025,0.94,7,33.6,60,Fruit,7,0
1005,Spinach,B4943,24-06-2025,0.57,4,21.4,54,Leafy,5,0
1001,Mangoes,B1550,20-06-2025,0.28,8,26.1,63,Fruit,7,0
1005,Spinach,B5009,27-06-2025,0.71,1,29.1,55,Leafy,5,0
1004,Lettuce,B4839,23-06-2025,0.32,5,31.8,48,Leafy,4,0
1002,Spinach,B3295,23-06-2025,0.91,5,29.6,65,Leafy,5,0
1002,Bananas,B6253,24-06-2025,0.81,4,30.9,79,Fruit,5,0
1003,Apples,B9540,24-06-2025,0.74,4,27.6,70,Fruit,10,0
1004,Carrots,B5508,26-06-2025,0.53,2,30.4,64,Root,14,0
1005,Apples,B7999,19-06-2025,0.67,9,29.5,36,Fruit,10,0
1004,Spinach,B6642,21-06-2025,0.25,7,30.4,67,Leafy,5,1
1005,Bananas,B7821,21-06-2025,0.2,7,35.1,52,Fruit,5,0
1002,Carrots,B7167,22-06-2025,0.85,6,31.7,55,Root,14,0
1005,Lettuce,B4948,21-06-2025,0.48,7,25.2,78,Leafy,4,0
1002,Carrots,B3365,13-06-2025,0.4,15,27.3,85,Root,14,0
1001,Beets,B7761,21-06-2025,0.66,7,31.2,68,Root,10,0
1005,Beets,B3196,21-06-2025,0.68,7,33.2,76,Root,10,0
1002,Carrots,B4331,17-06-2025,0.44,11,35.2,40,Root,14,0
1006,Mangoes,B8369,22-06-2025,0.85,6,34.5,48,Fruit,7,0
1001,Beets,B4120,27-06-2025,0.64,1,25.6,61,Root,10,0
1003,Tomatoes,B1647,26-06-2025,0.65,2,33.1,84,Fruit,6,0
1002,Beets,B4555,20-06-2025,0.91,8,27.8,61,Root,10,0
1002,Bananas,B5967,27-06-2025,0.45,1,26.8,79,Fruit,5,0
1002,Broccoli,B2922,20-06-2025,0.46,8,25.1,56,Leafy,6,0
1002,Broccoli,B7498,24-06-2025,0.7,4,31.1,52,Leafy,6,0
1005,Bananas,B5637,21-06-2025,0.34,7,28.1,64,Fruit,5,0
1004,Beets,B6886,23-06-2025,0.78,5,30,58,Root,10,0
1003,Bananas,B9401,20-06-2025,0.29,8,29.6,59,Fruit,5,0
1004,Mangoes,B8692,22-06-2025,0.66,6,36.4,73,Fruit,7,0
1002,Bananas,B6126,21-06-2025,0.27,7,32.8,59,Fruit,5,0
1001,Broccoli,B3390,27-06-2025,0.88,1,31.5,63,Leafy,6,0
1003,Beets,B7841,23-06-2025,0.77,5,23.7,48,Root,10,0
1002,Broccoli,B6404,24-06-2025,0.52,4,30.6,90,Leafy,6,0
1004,Broccoli,B9180,19-06-2025,0.52,9,32.6,72,Leafy,6,1
1006,Bananas,B5216,20-06-2025,0.12,8,27.8,53,Fruit,5,0
1006,Lettuce,B8550,26-06-2025,0.61,2,29.3,57,Leafy,4,0
1006,Bananas,B3773,25-06-2025,0.4,3,33,48,Fruit,5,0
1006,Beets,B9000,25-06-2025,0.74,3,38.3,51,Root,10,0
1005,Spinach,B9584,27-06-2025,0.32,1,28.9,81,Leafy,5,0
1001,Spinach,B1104,21-06-2025,0.5,7,25.1,72,Leafy,5,0
1002,Broccoli,B2113,25-06-2025,0.63,3,29.6,100,Leafy,6,0
1001,Broccoli,B9285,20-06-2025,0.15,8,31,72,Leafy,6,1
1003,Spinach,B8916,20-06-2025,0.41,8,30.4,69,Leafy,5,1
1001,Spinach,B9719,21-06-2025,0.26,7,31.1,59,Leafy,5,0
1001,Spinach,B9673,23-06-2025,0.79,5,28.5,70,Leafy,5,0
1005,Carrots,B1280,11-06-2025,0.3,17,34.5,64,Root,14,1
1006,Tomatoes,B3937,26-06-2025,0.43,2,35,51,Fruit,6,0
1001,Beets,B3439,24-06-2025,0.6,4,27.6,85,Root,10,0
1002,Beets,B5135,22-06-2025,0.38,6,42.6,80,Root,10,0
1003,Tomatoes,B2294,22-06-2025,0.73,6,29.8,69,Fruit,6,0
1004,Lettuce,B4984,22-06-2025,0.35,6,32.6,73,Leafy,4,1
1002,Carrots,B2320,26-06-2025,0.71,2,29.2,62,Root,14,0
1001,Tomatoes,B7213,21-06-2025,0.28,7,34.5,73,Fruit,6,1
1005,Lettuce,B1919,22-06-2025,0.1,6,32.6,67,Leafy,4,1
1001,Apples,B2354,20-06-2025,0.7,8,28.4,81,Fruit,10,0
1004,Bananas,B2562,27-06-2025,0.84,1,26.9,71,Fruit,5,0
1002,Broccoli,B8790,23-06-2025,0.55,5,24.5,55,Leafy,6,0
1001,Mangoes,B5593,19-06-2025,0.39,9,33.8,72,Fruit,7,1
1005,Spinach,B3938,22-06-2025,0.37,6,32.1,55,Leafy,5,0
1001,Broccoli,B3362,21-06-2025,0.34,7,33.2,76,Leafy,6,1
1001,Carrots,B3661,20-06-2025,0.88,8,32.8,70,Root,14,0
1005,Tomatoes,B9856,22-06-2025,0.86,6,29.9,51,Fruit,6,0
1004,Apples,B2284,19-06-2025,0.68,9,27,54,Fruit,10,0
1006,Bananas,B1879,26-06-2025,0.68,2,26.8,60,Fruit,5,0
1004,Broccoli,B2245,22-06-2025,0.42,6,30.9,65,Leafy,6,0
1005,Tomatoes,B6347,27-06-2025,0.58,1,32.6,79,Fruit,6,0
1006,Carrots,B8381,12-06-2025,0.14,16,26.9,53,Root,14,0
1002,Bananas,B7150,21-06-2025,0.21,7,33.3,62,Fruit,5,1
1002,Tomatoes,B2404,23-06-2025,0.66,5,22,74,Fruit,6,0
1002,Mangoes,B2344,23-06-2025,0.51,5,30.2,69,Fruit,7,0
1002,Tomatoes,B3527,21-06-2025,0.44,7,24.8,30,Fruit,6,0
1003,Bananas,B2745,26-06-2025,0.73,2,37.2,83,Fruit,5,0
1001,Carrots,B8286,16-06-2025,0.73,12,28,77,Root,14,0
1003,Mangoes,B3170,26-06-2025,0.55,2,31.9,72,Fruit,7,0
1002,Tomatoes,B8353,19-06-2025,0.41,9,41,70,Fruit,6,1
1005,Beets,B7685,26-06-2025,0.62,2,29.9,38,Root,10,0
1001,Mangoes,B6798,19-06-2025,0.23,9,28.4,57,Fruit,7,0
1001,Bananas,B7311,27-06-2025,0.72,1,26.7,81,Fruit,5,0
1003,Tomatoes,B7353,26-06-2025,0.7,2,30,60,Fruit,6,0
1006,Beets,B4977,18-06-2025,0.72,10,33.3,51,Root,10,0
1005,Apples,B7237,25-06-2025,0.6,3,28.8,44,Fruit,10,0
1002,Carrots,B5933,19-06-2025,0.58,9,28.1,78,Root,14,0
1004,Apples,B2036,25-06-2025,0.74,3,30.8,77,Fruit,10,0
1004,Carrots,B7899,18-06-2025,0.68,10,31.6,63,Root,14,0
1004,Mangoes,B6916,23-06-2025,0.74,5,27.7,30,Fruit,7,0
1002,Lettuce,B4203,24-06-2025,0.68,4,35.7,78,Leafy,4,0
1001,Apples,B5991,27-06-2025,0.84,1,34.9,66,Fruit,10,0
1004,Bananas,B7224,22-06-2025,0.32,6,27.5,60,Fruit,5,0
1004,Bananas,B8055,25-06-2025,0.79,3,34.8,62,Fruit,5,0
1003,Bananas,B4290,20-06-2025,0.25,8,30,74,Fruit,5,0
1003,Apples,B7524,22-06-2025,0.48,6,20.8,56,Fruit,10,0
1003,Lettuce,B4971,25-06-2025,0.52,3,28,62,Leafy,4,0
1004,Carrots,B7437,16-06-2025,0.63,12,35.8,69,Root,14,0
1001,Broccoli,B9939,25-06-2025,0.75,3,32.5,47,Leafy,6,0
1006,Beets,B1440,16-06-2025,0.4,12,29.7,75,Root,10,0
