Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled,SKU_Code,Category_Code,Marked_Down,Spoilage_Probability
1002,Mangoes,B8692,2025-06-23,0.61,5,37.2,75,Fruit,7,0,6,0,False,0.00027058492
1003,Tomatoes,B2315,2025-06-22,0.62,6,32.5,79,Fruit,6,0,8,0,False,0.0005393383
1006,Beets,B7226,2025-06-22,0.79,6,23.7,54,Root,10,0,2,2,False,8.039249e-06
1006,Lettuce,B9864,2025-06-27,0.66,1,29.7,74,Leafy,4,0,5,1,False,6.0101615e-05
1005,Mangoes,B4846,2025-06-23,0.73,5,24.7,70,Fruit,7,0,6,0,False,2.3540382e-05
1002,Mangoes,B8110,2025-06-26,0.79,2,32.2,81,Fruit,7,0,6,0,False,4.5522247e-05
1006,Mangoes,B8269,2025-06-25,0.83,3,31.8,63,Fruit,7,0,6,0,False,3.6402434e-05
1006,Carrots,B1474,2025-06-26,0.45,2,31.7,68,Root,14,0,4,2,False,3.198904e-05
1003,Spinach,B5806,2025-06-22,0.33,6,24.9,48,Leafy,5,0,7,1,False,0.00012108854
1003,Tomatoes,B3385,2025-06-24,0.86,4,29.8,75,Fruit,6,0,8,0,False,2.7056965e-05
1005,Tomatoes,B3950,2025-06-25,0.7,3,30.1,79,Fruit,6,0,8,0,False,3.221675e-05
1002,Mangoes,B7267,2025-06-18,0.25,10,30.4,58,Fruit,7,0,6,0,False,0.0015755857
1006,Broccoli,B9153,2025-06-25,0.63,3,28.8,68,Leafy,6,0,3,1,False,1.8190016e-05
1002,Lettuce,B5161,2025-06-24,0.63,4,35.0,51,Leafy,4,0,5,1,False,0.00013303166
1003,Spinach,B8622,2025-06-23,0.67,5,28.2,86,Leafy,5,0,7,1,False,3.8594797e-05
1006,Beets,B3588,2025-06-26,0.73,2,34.1,42,Root,10,0,2,2,False,1.7718887e-05
1004,Bananas,B5901,2025-06-21,0.33,7,33.6,66,Fruit,5,1,1,0,False,0.99829906
1006,Carrots,B8484,2025-06-18,0.86,10,27.9,86,Root,14,0,4,2,False,2.4502086e-05
1002,Tomatoes,B8916,2025-06-26,0.99,2,28.5,58,Fruit,6,0,8,0,False,2.484254e-05
1002,Tomatoes,B6881,2025-06-23,0.92,5,36.3,57,Fruit,6,0,8,0,False,0.000104138424
1006,Carrots,B1359,2025-06-15,0.64,13,28.9,44,Root,14,0,4,2,False,2.6817012e-05
1003,Spinach,B1803,2025-06-20,0.21,8,26.0,53,Leafy,5,0,7,1,False,0.00021594838
1003,Broccoli,B6772,2025-06-24,0.69,4,30.9,88,Leafy,6,0,3,1,False,2.5534668e-05
1006,Broccoli,B5106,2025-06-25,0.55,3,33.9,61,Leafy,6,0,3,1,False,0.00010418501
1006,Mangoes,B1645,2025-06-23,0.69,5,32.7,48,Fruit,7,0,6,0,False,2.9977733e-05
1004,Spinach,B6977,2025-06-25,0.76,3,30.7,72,Leafy,5,0,7,1,False,5.1089097e-05
1001,Carrots,B6352,2025-06-14,0.74,14,39.8,55,Root,14,0,4,2,False,0.0002473069
1002,Broccoli,B3165,2025-06-19,0.25,9,27.5,56,Leafy,6,0,3,1,False,0.00020564257
1003,Beets,B9221,2025-06-23,0.6,5,34.8,86,Root,10,0,2,2,False,2.6810107e-05
1002,Carrots,B8894,2025-06-18,0.61,10,26.7,72,Root,14,0,4,2,False,2.8587128e-05
1006,Bananas,B2886,2025-06-20,0.24,8,32.5,68,Fruit,5,1,1,0,False,0.9997354
1001,Apples,B4696,2025-06-17,0.15,11,36.2,91,Fruit,10,1,0,0,False,0.99952495
1006,Tomatoes,B6992,2025-06-26,0.61,2,28.4,69,Fruit,6,0,8,0,False,2.7640453e-05
1004,Spinach,B5332,2025-06-26,0.75,2,32.6,95,Leafy,5,0,7,1,False,8.934312e-05
1004,Bananas,B5295,2025-06-21,0.28,7,26.8,44,Fruit,5,0,1,0,False,0.00014385341
1006,Bananas,B2775,2025-06-24,0.59,4,29.9,91,Fruit,5,0,1,0,False,5.1357172e-05
1004,Spinach,B6374,2025-06-24,0.62,4,30.9,64,Leafy,5,0,7,1,False,4.894732e-05
1006,Mangoes,B8606,2025-06-23,0.88,5,40.1,57,Fruit,7,0,6,0,False,8.881163e-05
1006,Tomatoes,B2911,2025-06-25,0.63,3,34.2,75,Fruit,6,0,8,0,False,0.00010578032
1001,Spinach,B5986,2025-06-20,0.48,8,32.3,59,Leafy,5,0,7,1,False,0.003653386
1001,Mangoes,B4846,2025-06-19,0.36,9,34.4,77,Fruit,7,1,6,0,False,0.9945973
1002,Tomatoes,B8432,2025-06-22,0.78,6,34.3,82,Fruit,6,0,8,0,False,0.00096727157
1006,Beets,B7866,2025-06-18,0.91,10,32.6,62,Root,10,0,2,2,False,4.2221556e-05
1006,Apples,B7797,2025-06-17,0.31,11,34.8,52,Fruit,10,0,0,0,False,0.0015796768
1001,Lettuce,B7686,2025-06-25,0.76,3,28.4,65,Leafy,4,0,5,1,False,5.4562006e-05
1001,Bananas,B4559,2025-06-20,0.43,8,30.8,65,Fruit,5,1,1,0,False,0.9960062
1004,Broccoli,B6942,2025-06-26,0.5,2,33.0,74,Leafy,6,0,3,1,False,2.8078528e-05
1006,Bananas,B9920,2025-06-22,0.52,6,28.8,68,Fruit,5,0,1,0,False,0.00078893703
1001,Tomatoes,B5520,2025-06-24,0.74,4,36.3,63,Fruit,6,0,8,0,False,0.00011994578
1001,Lettuce,B2501,2025-06-22,0.33,6,32.4,67,Leafy,4,1,5,1,False,0.9973122
1002,Spinach,B1828,2025-06-22,0.26,6,30.8,81,Leafy,5,1,7,1,False,0.993628
1002,Apples,B4362,2025-06-26,0.55,2,30.5,54,Fruit,10,0,0,0,False,2.5018046e-05
1005,Broccoli,B4538,2025-06-24,0.88,4,23.9,56,Leafy,6,0,3,1,False,1.5532236e-05
1003,Apples,B1046,2025-06-23,0.76,5,36.3,64,Fruit,10,0,0,0,False,5.3279848e-05
1002,Apples,B9850,2025-06-23,0.62,5,37.5,43,Fruit,10,0,0,0,False,3.9360413e-05
1002,Mangoes,B1422,2025-06-25,0.37,3,31.8,57,Fruit,7,0,6,0,False,3.746349e-05
1001,Bananas,B4898,2025-06-22,0.2,6,32.8,68,Fruit,5,1,1,0,False,0.9942257
1001,Apples,B5347,2025-06-27,0.62,1,24.9,78,Fruit,10,0,0,0,False,1.23148275e-05
1002,Tomatoes,B9619,2025-06-26,0.8,2,29.6,92,Fruit,6,0,8,0,False,2.8937504e-05
1006,Mangoes,B8802,2025-06-20,0.19,8,23.9,54,Fruit,7,0,6,0,False,7.022319e-05
1003,Beets,B2786,2025-06-20,0.69,8,31.0,61,Root,10,0,2,2,False,1.1325613e-05
1005,Broccoli,B1710,2025-06-19,0.34,9,25.0,86,Leafy,6,0,3,1,False,0.0012729464
1003,Lettuce,B1510,2025-06-27,0.69,1,34.5,70,Leafy,4,0,5,1,False,0.00035682943
1004,Tomatoes,B7984,2025-06-26,0.77,2,32.3,71,Fruit,6,0,8,0,False,5.152543e-05
1004,Lettuce,B2204,2025-06-27,0.8,1,35.3,67,Leafy,4,0,5,1,False,0.0004603467
1003,Apples,B2076,2025-06-25,0.81,3,29.6,86,Fruit,10,0,0,0,False,1.23148275e-05
1003,Beets,B6327,2025-06-21,0.6,7,37.2,64,Root,10,0,2,2,False,7.365727e-05
1005,Beets,B5831,2025-06-20,0.49,8,30.5,54,Root,10,0,2,2,False,1.6579246e-05
1005,Tomatoes,B2624,2025-06-26,0.83,2,27.4,58,Fruit,6,0,8,0,False,2.484254e-05
1006,Beets,B4522,2025-06-21,0.42,7,28.2,30,Root,10,0,2,2,False,1.9790308e-05
1004,Broccoli,B7779,2025-06-22,0.46,6,33.0,76,Leafy,6,0,3,1,False,0.085589595
1004,Tomatoes,B7815,2025-06-26,0.76,2,26.1,64,Fruit,6,0,8,0,False,2.9195346e-05
1003,Tomatoes,B6120,2025-06-23,0.7,5,25.4,87,Fruit,6,0,8,0,False,3.096002e-05
1003,Apples,B8770,2025-06-26,0.83,2,29.1,65,Fruit,10,0,0,0,False,1.1762839e-05
1001,Mangoes,B2527,2025-06-21,0.73,7,21.8,61,Fruit,7,0,6,0,False,0.000112417474
1001,Bananas,B3131,2025-06-27,0.6,1,26.0,60,Fruit,5,0,1,0,False,2.5695792e-05
1005,Beets,B6400,2025-06-17,0.48,11,32.6,56,Root,10,0,2,2,False,0.00027954657
1001,Tomatoes,B6793,2025-06-21,0.36,7,35.6,78,Fruit,6,1,8,0,False,0.97711426
1006,Spinach,B5712,2025-06-23,0.71,5,27.4,75,Leafy,5,0,7,1,False,3.608669e-05
1003,Mangoes,B9313,2025-06-24,0.76,4,33.6,74,Fruit,7,0,6,0,False,2.6268084e-05
1002,Lettuce,B4674,2025-06-21,0.4,7,27.9,84,Leafy,4,0,5,1,False,0.0012871437
1001,Bananas,B7022,2025-06-26,0.73,2,38.3,54,Fruit,5,0,1,0,False,0.0001395763
1003,Broccoli,B8030,2025-06-19,0.47,9,30.8,55,Leafy,6,0,3,1,False,0.0018717893
1005,Beets,B1430,2025-06-18,0.63,10,28.7,71,Root,10,0,2,2,False,2.8587128e-05
1006,Carrots,B1474,2025-06-22,0.78,6,27.7,64,Root,14,0,4,2,False,8.801872e-06
1003,Carrots,B6567,2025-06-16,0.99,12,36.9,71,Root,14,0,4,2,False,0.0012951455
1001,Apples,B3347,2025-06-18,0.71,10,30.5,74,Fruit,10,0,0,0,False,0.00028370478
1006,Tomatoes,B2140,2025-06-25,0.55,3,29.0,39,Fruit,6,0,8,0,False,3.7727328e-05
1006,Spinach,B2503,2025-06-24,0.76,4,32.6,57,Leafy,5,0,7,1,False,3.258096e-05
1004,Tomatoes,B8432,2025-06-22,0.94,6,25.1,43,Fruit,6,0,8,0,False,9.284451e-05
1002,Bananas,B6105,2025-06-22,0.32,6,34.2,90,Fruit,5,1,1,0,False,0.9967527
1005,Mangoes,B1861,2025-06-25,0.63,3,34.3,64,Fruit,7,0,6,0,False,6.217915e-05
1002,Spinach,B2336,2025-06-23,0.67,5,33.5,74,Leafy,5,0,7,1,False,8.194307e-05
1004,Tomatoes,B8957,2025-06-20,0.14,8,35.9,85,Fruit,6,1,8,0,False,0.99968314
1004,Carrots,B4531,2025-06-11,0.24,17,31.6,72,Root,14,1,4,2,False,0.99873835
1001,Bananas,B8043,2025-06-26,0.74,2,27.8,54,Fruit,5,0,1,0,False,2.5695792e-05
1003,Lettuce,B9633,2025-06-22,0.3,6,34.7,73,Leafy,4,1,5,1,False,0.99933463
1003,Spinach,B4612,2025-06-21,0.26,7,33.1,30,Leafy,5,0,7,1,False,0.0018468457
1005,Spinach,B1125,2025-06-24,0.87,4,23.0,59,Leafy,5,0,7,1,False,1.893291e-05
1003,Broccoli,B3248,2025-06-23,0.53,5,24.8,82,Leafy,6,0,3,1,False,3.4279146e-05
1003,Bananas,B2965,2025-06-27,0.63,1,31.4,64,Fruit,5,0,1,0,False,7.384821e-05
1004,Tomatoes,B3878,2025-06-25,0.77,3,30.3,45,Fruit,6,0,8,0,False,2.9656647e-05
1004,Beets,B4770,2025-06-19,0.85,9,28.0,41,Root,10,0,2,2,False,1.0002697e-05
1005,Bananas,B2180,2025-06-21,0.26,7,36.0,77,Fruit,5,1,1,0,False,0.9996
1006,Spinach,B8147,2025-06-27,0.65,1,28.6,60,Leafy,5,0,7,1,False,1.893291e-05
1004,Mangoes,B6129,2025-06-18,0.51,10,31.5,71,Fruit,7,1,6,0,False,0.9599956
1004,Tomatoes,B7843,2025-06-23,0.85,5,31.0,61,Fruit,6,0,8,0,False,4.5932895e-05
1001,Tomatoes,B1341,2025-06-22,0.67,6,29.7,64,Fruit,6,0,8,0,False,0.00018951835
1002,Lettuce,B6928,2025-06-27,0.81,1,30.2,75,Leafy,4,0,5,1,False,8.9823465e-05
1004,Mangoes,B4986,2025-06-21,0.69,7,30.3,35,Fruit,7,0,6,0,False,0.0001053084
1005,Tomatoes,B9584,2025-06-26,0.84,2,31.4,79,Fruit,6,0,8,0,False,5.7186448e-05
1004,Carrots,B6562,2025-06-20,0.3,8,38.4,62,Root,14,0,4,2,False,0.64450353
1003,Apples,B2251,2025-06-19,0.87,9,25.8,74,Fruit,10,0,0,0,False,3.621777e-05
1006,Mangoes,B9693,2025-06-19,0.19,9,27.5,93,Fruit,7,0,6,0,False,0.0009148185
1002,Bananas,B6752,2025-06-25,0.67,3,30.9,78,Fruit,5,0,1,0,False,0.00011095863
1002,Mangoes,B3399,2025-06-23,0.77,5,30.6,70,Fruit,7,0,6,0,False,3.224146e-05
1002,Apples,B3504,2025-06-15,0.54,13,29.8,68,Fruit,10,0,0,0,False,0.0018433514
1006,Mangoes,B3902,2025-06-20,0.41,8,34.4,82,Fruit,7,1,6,0,False,0.9950058
1004,Lettuce,B6295,2025-06-21,0.36,7,25.4,89,Leafy,4,0,5,1,False,0.0015097255
1006,Bananas,B3473,2025-06-20,0.19,8,31.2,53,Fruit,5,0,1,0,False,0.002020146
1001,Lettuce,B8245,2025-06-22,0.29,6,31.3,69,Leafy,4,1,5,1,False,0.998697
1003,Carrots,B1920,2025-06-16,0.76,12,36.5,71,Root,14,0,4,2,False,0.0012951455
1005,Mangoes,B6085,2025-06-20,0.28,8,33.9,82,Fruit,7,1,6,0,False,0.9985
1004,Spinach,B1932,2025-06-22,0.18,6,32.4,75,Leafy,5,1,7,1,False,0.99684274
1003,Mangoes,B2479,2025-06-18,0.27,10,35.5,62,Fruit,7,1,6,0,False,0.99800545
1005,Beets,B7299,2025-06-20,0.72,8,29.3,65,Root,10,0,2,2,False,1.20371205e-05
1005,Beets,B1672,2025-06-20,0.54,8,24.2,88,Root,10,0,2,2,False,1.5514279e-05
1005,Broccoli,B6267,2025-06-20,0.22,8,26.0,32,Leafy,6,0,3,1,False,0.00013293934
1005,Apples,B2013,2025-06-20,0.6,8,24.7,89,Fruit,10,0,0,0,False,3.2515716e-05
1001,Bananas,B2381,2025-06-25,0.85,3,27.2,98,Fruit,5,0,1,0,False,5.1357172e-05
1001,Broccoli,B8172,2025-06-20,0.4,8,28.7,30,Leafy,6,0,3,1,False,8.403458e-05
1005,Beets,B3600,2025-06-22,0.99,6,24.4,40,Root,10,0,2,2,False,8.039249e-06
1003,Carrots,B7347,2025-06-14,0.85,14,39.8,85,Root,14,0,4,2,False,0.0015148708
1003,Spinach,B6482,2025-06-26,0.78,2,32.4,77,Leafy,5,0,7,1,False,8.934312e-05
1003,Mangoes,B7333,2025-06-23,0.81,5,31.1,66,Fruit,7,0,6,0,False,3.134357e-05
1003,Apples,B6461,2025-06-26,0.69,2,27.0,60,Fruit,10,0,0,0,False,1.0947296e-05
1005,Apples,B6731,2025-06-23,0.45,5,29.6,50,Fruit,10,0,0,0,False,2.4828709e-05
1006,Tomatoes,B3112,2025-06-26,0.53,2,30.7,85,Fruit,6,0,8,0,False,7.403754e-05
1003,Beets,B7171,2025-06-17,0.39,11,23.7,50,Root,10,0,2,2,False,0.00011834771
1003,Apples,B9624,2025-06-26,0.84,2,26.1,61,Fruit,10,0,0,0,False,1.0736029e-05
1006,Tomatoes,B9331,2025-06-22,0.78,6,26.1,66,Fruit,6,0,8,0,False,0.0001794265
1001,Bananas,B6060,2025-06-25,0.5,3,27.6,69,Fruit,5,0,1,0,False,7.719777e-05
1002,Bananas,B8967,2025-06-24,0.46,4,31.8,64,Fruit,5,0,1,0,False,0.0015738336
1002,Apples,B3538,2025-06-26,0.78,2,30.9,85,Fruit,10,0,0,0,False,1.8691562e-05
1003,Mangoes,B9317,2025-06-19,0.31,9,28.3,66,Fruit,7,0,6,0,False,0.00055874273
1006,Beets,B1618,2025-06-17,0.35,11,30.2,65,Root,10,1,2,2,False,0.9702031
1003,Apples,B7172,2025-06-25,0.59,3,27.3,43,Fruit,10,0,0,0,False,1.0947296e-05
1002,Apples,B3712,2025-06-16,0.47,12,25.0,54,Fruit,10,0,0,0,False,0.00012076164
1004,Spinach,B7731,2025-06-22,0.23,6,33.6,60,Leafy,5,0,7,1,False,0.0007228932
1006,Broccoli,B8277,2025-06-23,0.89,5,27.3,69,Leafy,6,0,3,1,False,1.9461377e-05
1006,Lettuce,B4833,2025-06-23,0.22,5,38.6,47,Leafy,4,0,5,1,False,0.0015374353
1002,Carrots,B8684,2025-06-21,0.75,7,32.5,71,Root,14,0,4,2,False,1.747109e-05
1003,Lettuce,B8564,2025-06-21,0.28,7,29.5,65,Leafy,4,0,5,1,False,0.001927773
1003,Tomatoes,B9239,2025-06-19,0.29,9,33.9,98,Fruit,6,1,8,0,False,0.99975747
1004,Apples,B4271,2025-06-15,0.24,13,24.5,63,Fruit,10,0,0,0,False,0.0007874423
1005,Apples,B5096,2025-06-27,0.99,1,26.8,89,Fruit,10,0,0,0,False,1.23148275e-05
1006,Lettuce,B7081,2025-06-23,0.47,5,27.8,73,Leafy,4,0,5,1,False,0.00024586503
1001,Beets,B3042,2025-06-23,0.94,5,28.5,61,Root,10,0,2,2,False,7.88399e-06
1001,Apples,B5469,2025-06-20,0.61,8,25.9,55,Fruit,10,0,0,0,False,1.8130217e-05
1005,Apples,B8167,2025-06-26,0.52,2,30.1,53,Fruit,10,0,0,0,False,2.2354983e-05
1002,Lettuce,B6727,2025-06-27,0.74,1,23.8,69,Leafy,4,0,5,1,False,5.7430025e-05
1004,Spinach,B7495,2025-06-22,0.38,6,22.0,70,Leafy,5,0,7,1,False,0.0002754863
1002,Tomatoes,B2337,2025-06-22,0.88,6,25.2,90,Fruit,6,0,8,0,False,0.0001540026
1002,Spinach,B6221,2025-06-26,0.76,2,27.2,64,Leafy,5,0,7,1,False,2.997193e-05
1006,Bananas,B3392,2025-06-25,0.78,3,30.3,73,Fruit,5,0,1,0,False,6.9943366e-05
1001,Carrots,B8740,2025-06-23,0.56,5,30.7,43,Root,14,0,4,2,False,9.466531e-06
1006,Lettuce,B8349,2025-06-23,0.29,5,26.4,53,Leafy,4,0,5,1,False,0.0001533163
1001,Mangoes,B1311,2025-06-23,0.89,5,34.4,74,Fruit,7,0,6,0,False,0.00010631759
1002,Apples,B9991,2025-06-16,0.19,12,28.7,83,Fruit,10,0,0,0,False,0.0014292833
1005,Beets,B7934,2025-06-26,0.72,2,39.3,70,Root,10,0,2,2,False,3.8747694e-05
1003,Broccoli,B5934,2025-06-26,0.73,2,28.8,67,Leafy,6,0,3,1,False,1.7281585e-05
1001,Broccoli,B7878,2025-06-20,0.28,8,32.8,79,Leafy,6,1,3,1,False,0.9995858
1001,Mangoes,B9189,2025-06-18,0.22,10,24.7,37,Fruit,7,0,6,0,False,0.00016127415
1005,Spinach,B9443,2025-06-24,0.78,4,25.6,32,Leafy,5,0,7,1,False,1.893291e-05
1006,Apples,B5772,2025-06-21,0.76,7,40.0,64,Fruit,10,0,0,0,False,0.00024172805
1001,Bananas,B4941,2025-06-21,0.38,7,30.3,63,Fruit,5,1,1,0,False,0.9950718
1002,Mangoes,B9576,2025-06-22,0.84,6,28.8,69,Fruit,7,0,6,0,False,9.181108e-05
1001,Beets,B9914,2025-06-19,0.75,9,27.3,79,Root,10,0,2,2,False,1.3262187e-05
1005,Beets,B1333,2025-06-21,0.67,7,27.0,73,Root,10,0,2,2,False,8.732826e-06
1004,Spinach,B7338,2025-06-22,0.21,6,30.1,64,Leafy,5,1,7,1,False,0.98545897
1003,Spinach,B6850,2025-06-26,0.86,2,31.9,64,Leafy,5,0,7,1,False,6.3730426e-05
1003,Broccoli,B2698,2025-06-22,0.82,6,35.6,73,Leafy,6,0,3,1,False,0.0011198145
1002,Spinach,B6772,2025-06-22,0.3,6,24.8,49,Leafy,5,0,7,1,False,0.00012108854
1006,Apples,B8612,2025-06-16,0.27,12,27.6,62,Fruit,10,0,0,0,False,0.0007874423
1004,Apples,B3209,2025-06-26,0.71,2,32.1,63,Fruit,10,0,0,0,False,1.7489328e-05
1006,Lettuce,B1605,2025-06-25,0.77,3,30.3,35,Leafy,4,0,5,1,False,4.512026e-05
1002,Spinach,B4268,2025-06-27,0.56,1,29.4,46,Leafy,5,0,7,1,False,1.893291e-05
1003,Carrots,B9444,2025-06-15,0.79,13,36.1,83,Root,14,0,4,2,False,0.0009957141
1005,Lettuce,B5150,2025-06-27,0.67,1,36.0,67,Leafy,4,0,5,1,False,0.0004603467
1006,Broccoli,B5687,2025-06-22,0.65,6,27.5,60,Leafy,6,0,3,1,False,5.3281983e-05
1001,Bananas,B5476,2025-06-26,0.64,2,30.7,67,Fruit,5,0,1,0,False,6.289286e-05
1003,Tomatoes,B7553,2025-06-20,0.3,8,31.7,82,Fruit,6,1,8,0,False,0.9996538
1004,Bananas,B4060,2025-06-20,0.39,8,24.1,30,Fruit,5,0,1,0,False,0.00022271322
1006,Lettuce,B7018,2025-06-21,0.39,7,24.5,61,Leafy,4,0,5,1,False,0.00091820234
1005,Carrots,B2353,2025-06-14,0.52,14,22.8,73,Root,14,0,4,2,False,0.00036976003
1001,Tomatoes,B3956,2025-06-19,0.38,9,27.7,30,Fruit,6,0,8,0,False,0.00027418713
1003,Bananas,B2680,2025-06-26,0.62,2,31.6,42,Fruit,5,0,1,0,False,3.775367e-05
1003,Carrots,B6021,2025-06-13,0.32,15,29.9,73,Root,14,0,4,2,False,0.001751346
1005,Tomatoes,B3730,2025-06-20,0.31,8,26.1,82,Fruit,6,0,8,0,False,0.0010766125
1003,Lettuce,B1693,2025-06-22,0.28,6,29.9,51,Leafy,4,0,5,1,False,0.0002748928
1003,Tomatoes,B5498,2025-06-27,0.63,1,26.5,62,Fruit,6,0,8,0,False,2.8331606e-05
1001,Tomatoes,B6952,2025-06-19,0.47,9,24.5,40,Fruit,6,0,8,0,False,0.00048389914
1006,Apples,B1510,2025-06-25,0.92,3,29.2,54,Fruit,10,0,0,0,False,1.0947296e-05
1005,Lettuce,B1570,2025-06-26,0.86,2,27.6,92,Leafy,4,0,5,1,False,6.4278705e-05
1001,Broccoli,B7001,2025-06-22,0.8,6,28.0,97,Leafy,6,0,3,1,False,8.218262e-05
1004,Spinach,B3513,2025-06-20,0.24,8,33.0,69,Leafy,5,1,7,1,False,0.9997137
1003,Bananas,B8273,2025-06-26,0.9,2,36.2,65,Fruit,5,0,1,0,False,0.00018652929
1005,Apples,B9674,2025-06-22,0.59,6,31.8,54,Fruit,10,0,0,0,False,1.6947093e-05
1004,Bananas,B5566,2025-06-24,0.99,4,30.5,59,Fruit,5,0,1,0,False,3.775367e-05
1001,Spinach,B4048,2025-06-20,0.32,8,24.6,50,Leafy,5,0,7,1,False,0.00021594838
1005,Tomatoes,B2929,2025-06-23,0.88,5,27.4,49,Fruit,6,0,8,0,False,2.6339801e-05
1003,Lettuce,B4515,2025-06-23,0.35,5,34.7,75,Leafy,4,1,5,1,False,0.98053384
1003,Lettuce,B4279,2025-06-27,0.85,1,27.0,43,Leafy,4,0,5,1,False,2.8171035e-05
1002,Mangoes,B8406,2025-06-25,0.93,3,28.7,61,Fruit,7,0,6,0,False,1.9078998e-05
1006,Lettuce,B2438,2025-06-21,0.43,7,32.2,71,Leafy,4,1,5,1,False,0.9983359
1006,Bananas,B6692,2025-06-26,0.99,2,27.4,78,Fruit,5,0,1,0,False,5.1357172e-05
1005,Beets,B5757,2025-06-23,0.71,5,31.1,87,Root,10,0,2,2,False,1.2456746e-05
1002,Apples,B6922,2025-06-19,0.78,9,32.2,81,Fruit,10,0,0,0,False,0.0002537073
1002,Mangoes,B4292,2025-06-25,0.65,3,26.6,49,Fruit,7,0,6,0,False,1.8787727e-05
1002,Lettuce,B1430,2025-06-25,0.41,3,38.2,48,Leafy,4,0,5,1,False,0.0005423426
1005,Bananas,B8657,2025-06-25,0.67,3,28.9,69,Fruit,5,0,1,0,False,4.0535775e-05
1005,Mangoes,B2077,2025-06-23,0.82,5,33.4,56,Fruit,7,0,6,0,False,2.5091493e-05
1004,Lettuce,B9612,2025-06-24,0.67,4,31.1,61,Leafy,4,0,5,1,False,8.015089e-05
1004,Mangoes,B3053,2025-06-22,0.94,6,32.0,76,Fruit,7,0,6,0,False,0.00034650488
1006,Mangoes,B8372,2025-06-20,0.37,8,34.7,67,Fruit,7,1,6,0,False,0.95029503
1006,Beets,B6644,2025-06-25,0.51,3,31.6,55,Root,10,0,2,2,False,1.8751318e-05
1005,Apples,B3114,2025-06-21,0.62,7,32.3,83,Fruit,10,0,0,0,False,8.714626e-05
1005,Spinach,B3034,2025-06-25,0.7,3,31.2,90,Leafy,5,0,7,1,False,7.568099e-05
1003,Apples,B3653,2025-06-22,0.74,6,40.4,73,Fruit,10,0,0,0,False,0.00018018995
1006,Broccoli,B6669,2025-06-19,0.12,9,33.0,70,Leafy,6,1,3,1,False,0.99964154
1003,Mangoes,B5105,2025-06-24,0.89,4,32.7,62,Fruit,7,0,6,0,False,3.486051e-05
1006,Beets,B5496,2025-06-25,0.52,3,29.2,52,Root,10,0,2,2,False,1.1785251e-05
1006,Carrots,B9740,2025-06-25,0.61,3,32.4,90,Root,14,0,4,2,False,1.2295606e-05
1005,Apples,B3526,2025-06-25,0.76,3,25.2,71,Fruit,10,0,0,0,False,1.1762839e-05
1006,Bananas,B1674,2025-06-27,0.88,1,27.6,62,Fruit,5,0,1,0,False,3.441531e-05
1001,Spinach,B5336,2025-06-24,0.7,4,26.9,74,Leafy,5,0,7,1,False,2.969573e-05
1005,Tomatoes,B1496,2025-06-20,0.29,8,31.7,51,Fruit,6,0,8,0,False,0.0017485454
1006,Beets,B5745,2025-06-17,0.26,11,32.9,59,Root,10,0,2,2,False,0.0015337681
1003,Lettuce,B5012,2025-06-21,0.47,7,28.4,68,Leafy,4,0,5,1,False,0.0027041002
1006,Tomatoes,B5873,2025-06-20,0.39,8,24.3,38,Fruit,6,0,8,0,False,0.00016744967
1001,Spinach,B3589,2025-06-20,0.15,8,35.1,56,Leafy,5,0,7,1,False,0.0031862268
1004,Lettuce,B8609,2025-06-26,0.99,2,27.7,67,Leafy,4,0,5,1,False,5.4562006e-05
1003,Apples,B6121,2025-06-16,0.45,12,38.0,95,Fruit,10,1,0,0,False,0.99575704
1003,Bananas,B7532,2025-06-25,0.88,3,34.1,73,Fruit,5,0,1,0,False,0.00025771925
1003,Beets,B2739,2025-06-22,0.82,6,27.8,52,Root,10,0,2,2,False,8.039249e-06
1002,Lettuce,B3007,2025-06-25,0.7,3,29.3,58,Leafy,4,0,5,1,False,2.8171035e-05
1004,Broccoli,B3308,2025-06-26,0.8,2,33.8,66,Leafy,6,0,3,1,False,6.665598e-05
1001,Carrots,B7293,2025-06-14,0.92,14,25.4,62,Root,14,0,4,2,False,5.806934e-05
1002,Apples,B6364,2025-06-18,0.59,10,22.5,63,Fruit,10,0,0,0,False,6.3214604e-05
1006,Bananas,B4110,2025-06-25,0.68,3,36.1,74,Fruit,5,0,1,0,False,0.0003091782
1004,Beets,B8648,2025-06-20,0.55,8,37.4,83,Root,10,0,2,2,False,0.0011414341
1003,Lettuce,B1379,2025-06-27,0.79,1,29.1,50,Leafy,4,0,5,1,False,2.8171035e-05
1004,Beets,B8491,2025-06-24,0.64,4,34.4,93,Root,10,0,2,2,False,2.4358686e-05
1002,Bananas,B1797,2025-06-27,0.93,1,28.0,48,Fruit,5,0,1,0,False,2.5695792e-05
1003,Lettuce,B8710,2025-06-25,0.72,3,22.9,69,Leafy,4,0,5,1,False,5.7430025e-05
1005,Spinach,B2761,2025-06-21,0.29,7,28.1,41,Leafy,5,0,7,1,False,0.00017570319
1002,Carrots,B6992,2025-06-15,0.78,13,27.9,47,Root,14,0,4,2,False,2.6817012e-05
1003,Spinach,B7563,2025-06-27,0.3,1,29.9,91,Leafy,5,0,7,1,False,0.00016231148
